"Provided by yucezhe.com. Please contact WeChat:yucezhekefu, QQ:2023046319 or contact@yucezhe.com if you have any question."
candle_begin_time,open,high,low,close,volume
2017-12-24 12:00:00,7.1979,8.0,6.7,7.9985,2268807.63809949
2017-12-25 00:00:00,7.9984,8.5699,7.61,8.3123,1400383.38541873
2017-12-25 12:00:00,8.3118,8.8362,7.8968,8.1538,1955152.31291025
2017-12-26 00:00:00,8.1662,8.7118,8.0275,8.2959,2739449.44621763
2017-12-26 12:00:00,8.289,8.6108,8.2,8.599,1665466.59704439
2017-12-27 00:00:00,8.599,9.4,8.479,9.001,2276123.48935857
2017-12-27 12:00:00,9.001,9.2042,8.05,8.7071,2543078.86543403
2017-12-28 00:00:00,8.7128,8.7567,7.2517,7.6589,3244559.84404012
2017-12-28 12:00:00,7.6646,8.14,7.4865,8.1,1288248.59720597
2017-12-29 00:00:00,8.1,8.7016,7.902,8.145,1643052.78588968
2017-12-29 12:00:00,8.1329,8.74,7.9074,8.12,2032745.84855468
2017-12-30 00:00:00,8.12,8.195,7.2499,7.4896,1895334.85490979
2017-12-30 12:00:00,7.4897,7.695,6.5,7.08,3125974.05271814
2017-12-31 00:00:00,7.08,7.5,7.0,7.2783,756286.02152568
2017-12-31 12:00:00,7.2887,7.8325,7.205,7.6883,1339278.79248812
2018-01-01 00:00:00,7.6624,7.95,7.2711,7.5897,812480.87400203
2018-01-01 12:00:00,7.5741,7.849,7.2,7.631,969615.72082168
2018-01-02 00:00:00,7.6401,8.6,7.622,7.971,1532658.78157728
2018-01-02 12:00:00,7.971,8.4599,7.865,8.295,2724609.32226675
2018-01-03 00:00:00,8.3205,8.55,7.8343,8.0051,1696238.09251677
2018-01-03 12:00:00,8.0101,9.4345,7.8451,9.43,2326113.10267709
2018-01-04 00:00:00,9.43,10.503,9.15,9.55,4964744.26842554
2018-01-04 12:00:00,9.55,10.205,9.18,9.4706,2639875.64771303
2018-01-05 00:00:00,9.4704,9.85,8.7381,9.05,1859100.6473022
2018-01-05 12:00:00,9.058,9.379,8.5079,9.2892,2197550.06184695
2018-01-06 00:00:00,9.2895,9.899,8.7187,9.5444,1778031.29868053
2018-01-06 12:00:00,9.5453,9.888,9.2,9.8285,1033969.1016364
2018-01-07 00:00:00,9.8256,10.9,9.7553,9.9899,2431630.27005384
2018-01-07 12:00:00,9.9817,10.313,9.7875,10.165,1096235.81536287
2018-01-08 00:00:00,10.151,10.39,9.23,9.6039,1740774.29547739
2018-01-08 12:00:00,9.6,9.9192,8.1348,9.5985,3197271.24106299
2018-01-09 00:00:00,9.5834,9.7429,9.0366,9.1501,1221347.07781566
2018-01-09 12:00:00,9.16,9.5189,8.74,9.2294,957714.6649751
2018-01-10 00:00:00,9.2353,9.32,8.3625,9.0431,1919535.27103574
2018-01-10 12:00:00,9.0431,11.48,8.835,11.2,6029849.53076768
2018-01-11 00:00:00,11.2,11.74,8.9,10.187,5760857.46876145
2018-01-11 12:00:00,10.185,12.459,10.168,11.272,4651926.69462946
2018-01-12 00:00:00,11.276,15.24,10.565,14.778,7246667.69733483
2018-01-12 12:00:00,14.76,15.09,13.13,13.802,5599068.34971697
2018-01-13 00:00:00,13.807,18.67,13.431,16.22,13306526.38087982
2018-01-13 12:00:00,16.22,16.899,15.05,16.0,4287831.63635432
2018-01-14 00:00:00,16.0,16.134,14.124,14.146,2642316.94583074
2018-01-14 12:00:00,14.152,14.5,12.888,13.23,4117806.97516864
2018-01-15 00:00:00,13.23,14.7,13.22,14.016,1637652.09233851
2018-01-15 12:00:00,14.017,14.358,12.67,12.78,2673281.17399949
2018-01-16 00:00:00,12.78,12.985,9.5,11.081,6541539.37045696
2018-01-16 12:00:00,11.083,11.825,8.3122,10.0,8124289.79858219
2018-01-17 00:00:00,10.0,10.563,8.57,8.75,4283322.78077257
2018-01-17 12:00:00,8.7469,10.5,7.5,10.15,6766621.79732109
2018-01-18 00:00:00,10.15,11.481,9.6455,10.772,3156929.13227165
2018-01-18 12:00:00,10.76,11.3,9.9857,10.182,2353694.37295762
2018-01-19 00:00:00,10.181,11.069,9.735,10.958,2908940.17076006
2018-01-19 12:00:00,10.951,11.662,10.5,11.065,2313398.7497017
2018-01-20 00:00:00,11.065,13.909,11.036,13.709,4581099.06870509
2018-01-20 12:00:00,13.713,15.75,13.64,15.509,5623040.1905961
2018-01-21 00:00:00,15.494,15.574,12.847,14.379,5122866.31249281
2018-01-21 12:00:00,14.377,14.5,11.992,13.477,5750286.68254319
2018-01-22 00:00:00,13.475,15.14,12.912,13.708,5715764.49840965
2018-01-22 12:00:00,13.734,14.144,12.449,13.384,5888369.91204746
2018-01-23 00:00:00,13.384,13.7,11.6,11.999,3460234.82179645
2018-01-23 12:00:00,11.99,13.926,11.812,12.876,5232703.93392329
2018-01-24 00:00:00,12.876,13.449,12.5,13.206,1795661.66987304
2018-01-24 12:00:00,13.241,13.968,12.9,13.899,2391599.46520186
2018-01-25 00:00:00,13.895,15.1,13.644,13.948,3714674.2060328
2018-01-25 12:00:00,13.939,14.8,13.473,14.251,2564001.30266984
2018-01-26 00:00:00,14.251,14.8,12.8,13.396,2968612.69777607
2018-01-26 12:00:00,13.38,14.52,13.1,14.241,2219888.45587705
2018-01-27 00:00:00,14.226,14.577,13.855,14.046,1283917.13705803
2018-01-27 12:00:00,14.032,14.745,13.96,14.38,1214957.39452921
2018-01-28 00:00:00,14.387,14.972,14.209,14.509,1796785.82083126
2018-01-28 12:00:00,14.49,14.85,14.08,14.752,1216056.91526958
2018-01-29 00:00:00,14.752,14.85,13.3,13.605,2245407.30806965
2018-01-29 12:00:00,13.594,13.839,13.286,13.537,905095.57058185
2018-01-30 00:00:00,13.55,13.6,12.32,12.938,2538713.6511476
2018-01-30 12:00:00,12.935,13.105,10.87,11.364,5283189.4964636
2018-01-31 00:00:00,11.357,12.252,10.305,11.769,3984521.33270205
2018-01-31 12:00:00,11.768,12.018,11.04,11.973,1225226.28953853
2018-02-01 00:00:00,11.965,12.17,10.327,10.552,3180978.95686659
2018-02-01 12:00:00,10.541,10.723,9.75,10.02,4560226.93682161
2018-02-02 00:00:00,10.046,10.068,8.65,9.2556,5517891.82028651
2018-02-02 12:00:00,9.2513,11.091,8.408,10.222,5156254.09854285
2018-02-03 00:00:00,10.221,10.95,9.143,10.8,3071259.14206045
2018-02-03 12:00:00,10.799,11.25,10.338,10.642,1624794.44429133
2018-02-04 00:00:00,10.642,10.853,9.8321,9.857,1556565.18616893
2018-02-04 12:00:00,9.835,9.98,8.3636,8.89,3423604.11434652
2018-02-05 00:00:00,8.8717,9.2949,8.1357,8.301,2301626.90275815
2018-02-05 12:00:00,8.301,8.6949,6.8,7.0473,6277081.058354
2018-02-06 00:00:00,7.057,7.381,5.7917,6.79,6900540.97240964
2018-02-06 12:00:00,6.7708,8.46,6.6098,8.2806,4416678.53633902
2018-02-07 00:00:00,8.292,8.869,7.3638,8.6504,3742469.33571113
2018-02-07 12:00:00,8.6503,8.97,7.521,7.665,2835112.93956386
2018-02-08 00:00:00,7.6799,8.73,7.6301,8.63,2437692.07512809
2018-02-08 12:00:00,8.6355,8.7889,7.9393,8.304,2277373.71024683
2018-02-09 00:00:00,8.3,8.6698,7.91,8.5789,1649267.77712916
2018-02-09 12:00:00,8.5766,9.6,8.5038,9.473,2517176.61089628
2018-02-10 00:00:00,9.469,9.9,9.0849,9.23,2134788.12579833
2018-02-10 12:00:00,9.23,9.4633,8.393,8.8971,1800299.9522744599
2018-02-11 00:00:00,8.92,8.92,7.9501,8.496,1677395.43178403
2018-02-11 12:00:00,8.4915,8.84,8.2731,8.3262,1146445.00135112
2018-02-12 00:00:00,8.3299,9.13,8.3294,8.82,1079105.90044097
2018-02-12 12:00:00,8.82,9.3491,8.5882,9.1299,2602242.36591214
2018-02-13 00:00:00,9.1299,9.1987,8.529,8.845,1455513.56092135
2018-02-13 12:00:00,8.8287,9.0146,8.7241,8.9264,1040417.36279182
2018-02-14 00:00:00,8.9419,9.3,8.9264,9.17,1180183.35906722
2018-02-14 12:00:00,9.167,9.92,9.1235,9.8503,2708080.251995
2018-02-15 00:00:00,9.836,10.119,9.4455,9.562,2256074.16372217
2018-02-15 12:00:00,9.5502,10.066,9.534,9.831,1265274.31304725
2018-02-16 00:00:00,9.8386,9.9462,9.33,9.545,1838561.30696805
2018-02-16 12:00:00,9.537,9.874,9.5073,9.84,951671.00741442
2018-02-17 00:00:00,9.8297,10.065,9.7252,9.7891,1445023.91167742
2018-02-17 12:00:00,9.7803,10.049,9.75,10.013,1166848.26294309
2018-02-18 00:00:00,10.007,10.049,8.8821,9.4197,2701684.76950166
2018-02-18 12:00:00,9.4197,9.5224,8.9976,9.05,1145106.95536358
2018-02-19 00:00:00,9.05,9.572,9.005,9.5001,1350316.9039274
2018-02-19 12:00:00,9.5001,9.6489,9.3361,9.4831,1021036.71426747
2018-02-20 00:00:00,9.4844,9.796,9.299,9.476,1641594.09499157
2018-02-20 12:00:00,9.4735,9.5873,8.749,8.86,1199198.76484643
2018-02-21 00:00:00,8.8544,8.8996,8.484,8.7365,1436499.58142618
2018-02-21 12:00:00,8.73,8.809,8.0423,8.293,1764946.12887763
2018-02-22 00:00:00,8.2934,8.6264,7.7932,8.0771,2006219.57344913
2018-02-22 12:00:00,8.0724,8.1779,7.54,7.7559,2058893.40502632
2018-02-23 00:00:00,7.755,8.5,7.5875,8.41,1874603.64734446
2018-02-23 12:00:00,8.41,8.5119,7.953,8.237,1345018.21345551
2018-02-24 00:00:00,8.2282,8.4515,7.6,7.7298,2044360.44403254
2018-02-24 12:00:00,7.731,7.9489,7.6233,7.8827,762813.84322991
2018-02-25 00:00:00,7.8827,7.949,7.718,7.7995,1134847.56307699
2018-02-25 12:00:00,7.8063,7.813,7.4549,7.6788,1284850.26102749
2018-02-26 00:00:00,7.6835,7.7939,7.3664,7.745,2044375.59732427
2018-02-26 12:00:00,7.7459,8.326,7.6479,7.985,1608721.20993688
2018-02-27 00:00:00,7.9889,8.5088,7.8571,8.3983,1989324.2126137
2018-02-27 12:00:00,8.3983,8.8239,8.36,8.38,1457812.29053876
2018-02-28 00:00:00,8.3789,9.1276,8.3661,8.51,1649188.46058946
2018-02-28 12:00:00,8.514,8.5707,8.1548,8.1755,926629.97815496
2018-03-01 00:00:00,8.1754,8.509,8.0702,8.381,1110848.86585144
2018-03-01 12:00:00,8.3812,8.5666,8.2975,8.5451,709426.88433974
2018-03-02 00:00:00,8.554,8.6949,8.1151,8.1657,814959.46634924
2018-03-02 12:00:00,8.1657,8.2365,7.901,8.0061,1334377.35981888
2018-03-03 00:00:00,8.0121,8.2819,7.9601,8.0737,564554.48380646
2018-03-03 12:00:00,8.075,8.1844,7.8572,7.903,661041.6451194
2018-03-04 00:00:00,7.905,7.9237,7.7218,7.7892,429088.43157163
2018-03-04 12:00:00,7.7893,8.15,7.76,8.1373,1371179.75616387
2018-03-05 00:00:00,8.14,8.289,8.0371,8.1995,719170.18354702
2018-03-05 12:00:00,8.1915,8.244,7.9238,7.9293,671913.54064315
2018-03-06 00:00:00,7.9233,7.9233,7.47,7.5758,927015.83861672
2018-03-06 12:00:00,7.5616,7.5828,7.0,7.12,2748961.57647024
2018-03-07 00:00:00,7.12,7.2659,6.6164,7.027,2835213.41804455
2018-03-07 12:00:00,7.027,7.058,5.92,6.41,5803791.84658766
2018-03-08 00:00:00,6.4011,6.6956,6.122,6.4127,2165202.71625003
2018-03-08 12:00:00,6.4127,6.4254,5.8641,6.089,2514626.7268771
2018-03-09 00:00:00,6.089,6.159,5.166,5.6543,5822022.73474666
2018-03-09 12:00:00,5.6552,6.1659,5.5183,5.9975,3036038.34640556
2018-03-10 00:00:00,5.9969,6.4358,5.9,6.0897,1939440.50825701
2018-03-10 12:00:00,6.0897,6.3,5.5949,5.6337,3508552.41356977
2018-03-11 00:00:00,5.6337,5.9559,5.4,5.921,2410680.2317262
2018-03-11 12:00:00,5.921,6.2,5.8077,6.0394,1959089.71571898
2018-03-12 00:00:00,6.0504,6.1753,5.8829,6.0462,1403383.35692132
2018-03-12 12:00:00,6.0462,6.0463,5.5722,5.7148,2382978.05196297
2018-03-13 00:00:00,5.7169,5.9301,5.5858,5.6675,1700343.62776836
2018-03-13 12:00:00,5.6674,5.9319,5.5303,5.7808,1853941.29091157
2018-03-14 00:00:00,5.7829,5.939,5.5483,5.5794,1415693.8035848
2018-03-14 12:00:00,5.578,5.6589,5.1302,5.26,3345392.89040281
2018-03-15 00:00:00,5.2562,5.309,4.7484,5.2035,4576581.427325
2018-03-15 12:00:00,5.2023,5.289,5.011,5.1104,2398247.01699022
2018-03-16 00:00:00,5.1079,5.179,4.8516,4.99,1413553.25656825
2018-03-16 12:00:00,4.9887,5.3189,4.967,5.028,2229107.63118191
2018-03-17 00:00:00,5.0266,5.0792,4.953,5.0198,889652.12609666
2018-03-17 12:00:00,5.019,5.0198,4.5171,4.6022,2307975.98408677
2018-03-18 00:00:00,4.603,4.6278,4.1191,4.3471,3938579.67318661
2018-03-18 12:00:00,4.341,4.7689,3.8723,4.6108,6862570.12682358
2018-03-19 00:00:00,4.6113,4.818,4.5154,4.7788,3830322.17699123
2018-03-19 12:00:00,4.7697,6.2509,4.6937,6.179,10489592.34069602
2018-03-20 00:00:00,6.179,6.2479,5.3332,5.7476,8004988.51205287
2018-03-20 12:00:00,5.742,6.35,5.6435,5.9239,5727175.50535731
2018-03-21 00:00:00,5.92,6.232,5.83,6.0443,2990047.3382798
2018-03-21 12:00:00,6.055,7.28,5.954,6.895,10072628.24802036
2018-03-22 00:00:00,6.8929,7.25,6.4938,6.5559,6429467.21666034
2018-03-22 12:00:00,6.5555,7.0196,6.13,6.8883,7198811.14705594
2018-03-23 00:00:00,6.8883,6.8957,6.212,6.7301,5792202.04987355
2018-03-23 12:00:00,6.7355,7.0679,6.5368,6.9345,6135549.65845106
2018-03-24 00:00:00,6.9211,7.0549,6.7518,6.8001,2643166.09362491
2018-03-24 12:00:00,6.8001,7.0844,6.47,6.5,3130927.83824643
2018-03-25 00:00:00,6.498,6.6696,6.38,6.4274,1792502.30664392
2018-03-25 12:00:00,6.4274,6.609,6.3643,6.4266,1779792.42858788
2018-03-26 00:00:00,6.4299,6.5027,5.8524,5.929,3788898.39595036
2018-03-26 12:00:00,5.927,6.0259,5.258,5.78,11003447.76701827
2018-03-27 00:00:00,5.7947,5.89,5.1801,5.5509,7281416.18094595
2018-03-27 12:00:00,5.546,6.5215,5.491,5.8018,10775524.60384675
2018-03-28 00:00:00,5.794,6.5042,5.611,6.3492,4888404.46381938
2018-03-28 12:00:00,6.35,6.35,5.96,6.1946,2750778.5555077
2018-03-29 00:00:00,6.2,6.2509,5.7846,5.8322,4202024.28948244
2018-03-29 12:00:00,5.8322,6.29,5.7445,5.8775,6764803.36329968
2018-03-30 00:00:00,5.8749,6.1794,5.6938,5.9883,5324692.6681348
2018-03-30 12:00:00,5.9889,6.0514,5.7167,6.0069,4347209.1444326
2018-03-31 00:00:00,6.0068,6.16,5.9602,6.0412,1976645.66596172
2018-03-31 12:00:00,6.037,6.124,5.8509,5.9218,1740088.75149758
2018-04-01 00:00:00,5.9256,5.9811,5.4016,5.4763,2777327.14509657
2018-04-01 12:00:00,5.4706,5.7463,5.1,5.5931,5409201.77814318
2018-04-02 00:00:00,5.5931,5.896,5.4944,5.7719,2559982.45200071
2018-04-02 12:00:00,5.7719,5.826,5.58337197,5.81,1888772.18680136
2018-04-03 00:00:00,5.81,5.976,5.7298,5.8548,2243087.33149688
2018-04-03 12:00:00,5.8554,6.14,5.8081,6.0099,1751127.54970744
2018-04-04 00:00:00,6.0099,6.063,5.6155,5.6853,1605194.02378695
2018-04-04 12:00:00,5.6728,5.75,5.4801,5.6496,1802835.34849236
2018-04-05 00:00:00,5.64,5.7094,5.393,5.63,1864427.18027214
2018-04-05 12:00:00,5.63,6.4,5.5317,6.3249,6362440.12831756
2018-04-06 00:00:00,6.322,6.3774,5.728,5.88,5500302.04385533
2018-04-06 12:00:00,5.88,5.8966,5.6662,5.8348,2761914.6853334
2018-04-07 00:00:00,5.822,5.995,5.775,5.8889,1117754.49830411
2018-04-07 12:00:00,5.8856,5.9998,5.7773,5.8828,1116820.61339534
2018-04-08 00:00:00,5.8878,5.9881,5.8202,5.98,995417.18171312
2018-04-08 12:00:00,5.9769,6.011,5.911,5.9589,821158.71725359
2018-04-09 00:00:00,5.9673,6.0746,5.7731,5.8015,2343899.60507409
2018-04-09 12:00:00,5.8015,5.8636,5.7383,5.8441,1214462.2503828
2018-04-10 00:00:00,5.85,5.985,5.7396,5.9697,1344202.91803807
2018-04-10 12:00:00,5.9697,6.07,5.9135,5.9895,1881012.88995537
2018-04-11 00:00:00,5.9874,6.648,5.961,6.55,4418040.22452894
2018-04-11 12:00:00,6.5424,8.9,6.5262,8.5129,23225435.56681193
2018-04-12 00:00:00,8.5092,9.278,7.85,9.0,18237464.14614004
2018-04-12 12:00:00,9.0,9.279,8.5611,8.8222,7579586.10436689
2018-04-13 00:00:00,8.8222,9.568,8.588,9.2547,9304451.38636047
2018-04-13 12:00:00,9.2706,9.3941,8.6226,8.813,4773311.15760044
2018-04-14 00:00:00,8.8158,9.25,8.12,8.349,4806789.40406037
2018-04-14 12:00:00,8.352,9.0729,8.0975,8.7043,4288015.7026759
2018-04-15 00:00:00,8.7093,8.81,7.8029,8.5783,6906869.44049039
2018-04-15 12:00:00,8.5697,8.691,8.3791,8.5297,2268505.33324476
2018-04-16 00:00:00,8.5272,8.5278,7.97,8.0627,3597137.62503036
2018-04-16 12:00:00,8.066,8.2562,7.8,8.12,3635955.6192508
2018-04-17 00:00:00,8.13,9.0196,8.0811,8.7698,5305592.66320375
2018-04-17 12:00:00,8.7697,9.093,8.3606,8.491,3913342.07294554
2018-04-18 00:00:00,8.49,9.1149648,8.4402,8.9267,2861893.92647387
2018-04-18 12:00:00,8.92,9.2296109,8.6538,9.03,3676343.10662767
2018-04-19 00:00:00,9.04351285,9.2075495,8.8821,9.1035,3271416.68721905
2018-04-19 12:00:00,9.0999,9.477,9.06,9.47,3237742.78310993
2018-04-20 00:00:00,9.4699,10.282,9.4555,10.28,7393222.44586126
2018-04-20 12:00:00,10.28,11.7,10.222,11.463,11423739.52507663
2018-04-21 00:00:00,11.456,11.62,9.8828,10.6,7966957.58623516
2018-04-21 12:00:00,10.599,11.33544876,10.49,11.131,4196377.71211774
2018-04-22 00:00:00,11.124,11.881,10.744,11.643,5312659.69467048
2018-04-22 12:00:00,11.656,11.77632132,11.166,11.292,5436801.70962086
2018-04-23 00:00:00,11.292,11.704,11.22,11.545,2933256.10169127
2018-04-23 12:00:00,11.559,12.033,11.30418855,11.617,4832501.14608571
2018-04-24 00:00:00,11.604,13.95,11.6,13.4,14563493.7251132
2018-04-24 12:00:00,13.4,16.146,13.161,15.107,16477762.78473761
2018-04-25 00:00:00,15.1,15.518,13.46038043,14.37,16740850.31064492
2018-04-25 12:00:00,14.37366408,15.397,13.37,14.46,11126879.2131823
2018-04-26 00:00:00,14.44,15.095,13.85,14.598,6326198.37568236
2018-04-26 12:00:00,14.589,15.6,14.14,15.437,5418278.99015156
2018-04-27 00:00:00,15.436,16.692,14.753,16.201,6410108.30045524
2018-04-27 12:00:00,16.206,17.9,15.932,16.615,9317421.66650014
2018-04-28 00:00:00,16.614,19.162,16.44,18.51,10369051.76649855
2018-04-28 12:00:00,18.514,19.49,18.248,18.769,7001303.4881252
2018-04-29 00:00:00,18.766,23.029,18.735,20.235,17332471.69484809
2018-04-29 12:00:00,20.224,21.51,19.589,21.412,7492000.44643998
2018-04-30 00:00:00,21.41148595,21.65,17.1289892,19.023,13712524.93987731
2018-04-30 12:00:00,19.021,19.2,16.51,17.467,11073801.29359721
2018-05-01 00:00:00,17.464,18.144,15.913,17.559,11284399.44820542
2018-05-01 12:00:00,17.563,19.034,16.644,18.733,7296883.71001246
2018-05-02 00:00:00,18.735,19.422,18.167,18.785,7552898.03155027
2018-05-02 12:00:00,18.785,19.637,18.209,19.232,4801108.37855712
2018-05-03 00:00:00,19.232,19.352,17.206,17.785,7319331.92536386
2018-05-03 12:00:00,17.789,18.408,16.854,17.666,5307189.1158057405
2018-05-04 00:00:00,17.66,18.049,16.653,17.181,4691869.45110151
2018-05-04 12:00:00,17.162,17.536,16.225,17.053,3335916.87903371
2018-05-05 00:00:00,17.059,18.65115335,17.012,18.126,4321088.70295911
2018-05-05 12:00:00,18.138,18.3,17.601,17.772,2421009.42251209
2018-05-06 00:00:00,17.755,17.8,16.535,17.071,4289875.52157991
2018-05-06 12:00:00,17.081,18.0,16.821,17.387,2817257.34497817
2018-05-07 00:00:00,17.423,18.442,16.613,17.685,7187326.66380772
2018-05-07 12:00:00,17.675,18.321,17.222,17.797,3513877.25239474
2018-05-08 00:00:00,17.797,18.98,17.76,17.85,4846014.5241064
2018-05-08 12:00:00,17.85,18.36,17.677,17.959,2313806.62947614
2018-05-09 00:00:00,17.949,18.022,16.982,17.8,4446964.16533706
2018-05-09 12:00:00,17.808,18.1,17.585,17.788,1915620.62429085
2018-05-10 00:00:00,17.787,18.222,17.523,18.0,2193516.98952092
2018-05-10 12:00:00,18.001,18.747,17.31,17.31,5204276.10052355
2018-05-11 00:00:00,17.31,17.655,13.542,14.59,20639015.25946126
2018-05-11 12:00:00,14.59,15.40611686,14.289,14.82,8836108.32336986
2018-05-12 00:00:00,14.823,15.139,12.053,13.924,17080356.08680111
2018-05-12 12:00:00,13.93,14.782,13.008,13.952,8508020.07339726
2018-05-13 00:00:00,13.956,14.49,13.407,14.241,4934015.30703373
2018-05-13 12:00:00,14.23,15.125,13.923,14.579,5214777.96076546
2018-05-14 00:00:00,14.573,14.721,13.451,13.682,5478452.55288043
2018-05-14 12:00:00,13.682,14.5,12.926,13.806,6863865.71250584
2018-05-15 00:00:00,13.788,14.4,13.74,14.018,2647437.39516712
2018-05-15 12:00:00,14.015,14.096,12.39,12.802,6496495.03452495
2018-05-16 00:00:00,12.801,13.07,11.84,12.525,7138295.21780862
2018-05-16 12:00:00,12.521,12.686,11.821,12.67,3971210.25530912
2018-05-17 00:00:00,12.674,13.95,12.674,13.18,6269896.9438501
2018-05-17 12:00:00,13.191,13.488,12.0,12.23,6239986.20121775
2018-05-18 00:00:00,12.229,12.917,11.908,12.445,5343300.58358593
2018-05-18 12:00:00,12.45,13.2,12.076,12.91,6200892.3288675
2018-05-19 00:00:00,12.902,13.132,12.467,13.068,2559455.73879212
2018-05-19 12:00:00,13.076,13.433,12.813,13.12,3586887.74220665
2018-05-20 00:00:00,13.11,13.858,12.921,13.613,3050005.79294932
2018-05-20 12:00:00,13.626,14.19,13.35,13.947,3670820.29473394
2018-05-21 00:00:00,13.947,14.163,13.259,13.48068819,2854336.34321332
2018-05-21 12:00:00,13.479,13.633,13.097,13.428,2315736.03015169
2018-05-22 00:00:00,13.428,13.453,12.63,12.74,4073457.29086229
2018-05-22 12:00:00,12.736,13.064,11.926,12.108,4569675.90828546
2018-05-23 00:00:00,12.12,12.337,10.96,11.335,9562144.2839109
2018-05-23 12:00:00,11.336,11.468,10.45,10.667,8728692.55341078
2018-05-24 00:00:00,10.669,11.284,10.33841946,10.855,6809101.7895175
2018-05-24 12:00:00,10.856,12.883,10.586,12.753,10521721.06706089
2018-05-25 00:00:00,12.759,12.791,11.55,12.212,7343954.02809287
2018-05-25 12:00:00,12.209,12.48,11.75,12.173,3978471.25816372
2018-05-26 00:00:00,12.181,12.798,11.838,12.486,3656230.83826736
2018-05-26 12:00:00,12.488,12.88,12.167,12.21,2810518.92822849
2018-05-27 00:00:00,12.209,12.58,11.929,12.437,2932190.51720163
2018-05-27 12:00:00,12.434,12.5,12.114,12.439,2446101.53460354
2018-05-28 00:00:00,12.44,12.987,11.542,11.811,7146860.6570622
2018-05-28 12:00:00,11.807,12.337,11.29,11.502,4505843.06151634
2018-05-29 00:00:00,11.502,12.014,10.7,11.813,9620229.50895946
2018-05-29 12:00:00,11.816,12.5,11.691,12.14,6297116.95383625
2018-05-30 00:00:00,12.133,12.65,11.975,12.311,4216123.4322072
2018-05-30 12:00:00,12.312,12.383,11.659,11.872,4020779.30755639
2018-05-31 00:00:00,11.889,12.429,11.808,12.277,2968784.30381026
2018-05-31 12:00:00,12.283,12.71,12.134,12.209,3159327.15333425
2018-06-01 00:00:00,12.21,12.342,11.85,11.882,3320167.00199661
2018-06-01 12:00:00,11.882,12.341,11.87679564,12.206,2757744.93491707
2018-06-02 00:00:00,12.222,14.498,12.092,13.95,8195736.55386437
2018-06-02 12:00:00,13.937,15.545,13.75,14.619,13214546.72966694
2018-06-03 00:00:00,14.619,15.04,14.242,14.71,4678012.79331697
2018-06-03 12:00:00,14.709,15.434,14.26,14.533,5305789.80665312
2018-06-04 00:00:00,14.537,14.889,13.4,13.535,4833197.16777479
2018-06-04 12:00:00,13.535,13.78,13.241,13.433,4547494.22201851
2018-06-05 00:00:00,13.434,14.093,12.832,13.619,4990043.34547215
2018-06-05 12:00:00,13.609,14.318,13.4,14.184,3691426.85206081
2018-06-06 00:00:00,14.184,14.3,13.796,13.991,2379876.58837963
2018-06-06 12:00:00,13.999,14.23,13.319,13.928,3528997.57886603
2018-06-07 00:00:00,13.927,14.146,13.72,13.779,2215200.12261965
2018-06-07 12:00:00,13.772,14.7,13.664,14.68,4079075.0816231202
2018-06-08 00:00:00,14.68,14.888,13.53,13.874,5945530.99308984
2018-06-08 12:00:00,13.868,14.354,13.644,14.019,2891229.31849482
2018-06-09 00:00:00,14.014,15.04,13.971,14.685,3522890.34943504
2018-06-09 12:00:00,14.668,14.9,14.06,14.128,3608468.71163684
2018-06-10 00:00:00,14.128,14.128,12.796,13.147,6782849.86150798
2018-06-10 12:00:00,13.147,13.45,10.01,10.969,20273730.68416098
2018-06-11 00:00:00,10.969,11.34,10.51,11.03,6627584.23906113
2018-06-11 12:00:00,11.02,11.42,10.4,11.273,5255930.25955092
2018-06-12 00:00:00,11.268,11.31,10.817,10.897,2215842.30668688
2018-06-12 12:00:00,10.896,10.896,9.5821,9.9774,7354385.04250907
2018-06-13 00:00:00,9.9772,10.3,9.494,9.77,5746634.96270268
2018-06-13 12:00:00,9.77,10.18393592,9.0887,9.9919,7435253.79380709
2018-06-14 00:00:00,9.9959,10.4,9.4324,10.267,5431754.94513654
2018-06-14 12:00:00,10.268,11.641,9.7747,11.25,9852458.2419363
2018-06-15 00:00:00,11.247,11.25,10.6,10.731,5237873.40075211
2018-06-15 12:00:00,10.731,11.065,10.351,10.53,3858223.56738291
2018-06-16 00:00:00,10.529,10.805,10.485,10.562,2193649.81383869
2018-06-16 12:00:00,10.56,10.787,10.105,10.535,4393952.5900738
2018-06-17 00:00:00,10.535,10.741,10.511,10.59,1145976.61652028
2018-06-17 12:00:00,10.59,10.597,10.249,10.319,2193128.6617492
2018-06-18 00:00:00,10.321,10.542,10.119,10.25,2467026.19779372
2018-06-18 12:00:00,10.251,10.9,10.16,10.716,2755246.49835935
2018-06-19 00:00:00,10.709,10.85,10.436,10.636,1985232.75727289
2018-06-19 12:00:00,10.636,10.899,10.48,10.687,2099602.21611602
2018-06-20 00:00:00,10.683,10.83,10.192,10.32,3670363.29341395
2018-06-20 12:00:00,10.32,10.638,10.23636918,10.427,2192228.4169583
2018-06-21 00:00:00,10.426,10.87,10.369,10.463,2737593.40644792
2018-06-21 12:00:00,10.463,10.509,10.171,10.394,1726191.92529274
2018-06-22 00:00:00,10.393,10.434,9.0709,9.28019985,7102228.07205546
2018-06-22 12:00:00,9.28019985,9.2808,8.236,8.5279,11095701.71001406
2018-06-23 00:00:00,8.5243,8.7771,8.013,8.283,4029612.87528432
2018-06-23 12:00:00,8.2798,8.52,8.05,8.356,3134223.261956
