"Provided by yucezhe.com. Please contact WeChat:yucezhekefu, QQ:2023046319 or contact@yucezhe.com if you have any question."
candle_begin_time,open,high,low,close,volume
2014-06-12,637.6,647.0,575.2,597.99,28947.71956884934
2014-06-13,596.43,620.97,592.11,605.0,15003.72766335021
2014-06-14,605.2,606.98,522.15,570.27,25862.202664539
2014-06-15,570.26,595.1,540.0,593.89,14771.518935040302
2014-06-16,593.61,612.0,582.1,591.1,13617.427293390158
2014-06-17,592.35,619.0,591.1,613.4,8784.015826910121
2014-06-18,613.4,619.6,601.5,608.1,6071.103240190066
2014-06-19,608.6,611.99,592.9,597.3,5343.704781120052
2014-06-20,596.06,598.28,582.37,592.0,8688.54404580011
2014-06-21,592.0,599.91,583.5,595.5,4122.156382520048
2014-06-22,596.9,615.0,595.5,603.4,4720.275487570119
2014-06-23,603.39,604.19,580.11,591.57,5269.378672150017
2014-06-24,591.02,597.79,580.0,580.56,5497.228275200034
2014-06-25,580.65,584.99,560.53,566.75,9323.343315050208
2014-06-26,566.75,584.0,562.9,581.98,6271.322526370036
2014-06-27,581.99,604.9,575.03,604.0,7343.100922410096
2014-06-28,604.0,607.21,593.89,596.1,5725.69485897004
2014-06-29,596.1,607.0,593.37,601.95,3131.471029689999
2014-06-30,601.95,647.99,598.4,640.79,21938.30614235991
2014-07-01,642.26,665.0,636.1,641.34,19408.49251043013
2014-07-02,641.35,662.0,640.14,654.61,8406.52069220018
2014-07-03,653.5,654.0,636.24,644.0,5822.2270715400655
2014-07-04,644.0,648.66,629.3,632.11,6661.578166550119
2014-07-05,632.58,638.4,627.7,631.88,3071.4165859200007
2014-07-06,631.59,644.69,630.38,637.38,3423.9974279700136
2014-07-07,637.76,639.76,616.73,621.45,5581.723727600098
2014-07-08,620.31,629.85,617.51,625.36,2633.52329031002
2014-07-09,625.11,632.99,620.13,624.47,3451.83303804001
2014-07-10,623.24,626.55,608.43,615.84,5265.724454030048
2014-07-11,615.84,636.4,615.84,636.0,4243.507075380036
2014-07-12,636.2,642.79,630.0,636.31,3924.6383304700566
2014-07-13,636.7,638.21,626.36,629.49,2662.9011318400126
2014-07-14,629.6,630.25,616.8,619.17,4206.727403520016
2014-07-15,619.15,627.99,618.57,620.8,3856.4699808800665
2014-07-16,620.11,622.5,611.21,616.48,3489.2816318500195
2014-07-17,616.48,627.5,613.0,622.51,2888.603032940009
2014-07-18,622.52,633.6,616.96,630.8,5082.305468250071
2014-07-19,630.8,632.1,625.6,629.3,1205.7302077799986
2014-07-20,626.77,628.23,620.36,624.0,1267.4651107599973
2014-07-21,624.0,624.95,616.8,620.01,2269.2607010900088
2014-07-22,620.0,623.17,617.5,618.54,1715.168365399998
2014-07-23,618.56,620.9,616.21,619.0,1218.9766257599927
2014-07-24,619.0,619.99,591.4,603.98,9491.087047910261
2014-07-25,602.43,608.0,592.5,600.47,3966.5969536800612
2014-07-26,600.6,600.6,589.0,593.82,4782.681586560075
2014-07-27,593.9,599.78,590.1,591.55,3012.1600759500034
2014-07-28,591.5,592.0,572.0,583.5,11443.655524950087
2014-07-29,584.86,590.0,577.11,583.0,4189.370369560011
2014-07-30,583.04,583.98,561.55,565.99,7353.073143600103
2014-07-31,566.0,590.0,561.47,580.0,12006.00638553027
2014-08-01,579.49,605.72,579.1,594.6,9475.72574980019
2014-08-02,594.6,596.6,585.0,587.6,2552.2285273600114
2014-08-03,587.61,589.0,578.13,585.71,2765.630635910001
2014-08-04,587.0,595.0,581.22,586.6,2981.338074240003
2014-08-05,587.21,588.77,579.0,582.94,3861.808682060134
2014-08-06,582.94,586.3,574.01,581.36,4059.221232290056
2014-08-07,582.87,592.7,576.5,586.8,5960.405115590083
2014-08-08,586.82,598.88,586.81,590.6,3293.173898310012
2014-08-09,590.61,591.0,584.19,589.98,1530.347590149992
2014-08-10,588.61,594.49,583.31,588.61,1871.4840265799955
2014-08-11,587.97,588.7,567.02,572.51,7910.165816440164
2014-08-12,573.32,578.8,562.51,569.54,7128.993938370154
2014-08-13,569.52,571.4,525.0,547.3,18291.776266540353
2014-08-14,546.25,546.5,451.0,510.98,41053.716926959016
2014-08-15,509.99,519.5,478.0,496.39,21465.223766080067
2014-08-16,496.39,523.11,484.5,519.01,16083.166120530814
2014-08-17,519.54,522.43,484.82,497.4,14636.978574090552
2014-08-18,497.57,512.3,443.0,467.04,40767.305822560935
2014-08-19,467.95,492.61,462.9,487.0,24978.635596959895
2014-08-20,487.24,521.89,464.0,511.0,30184.616662020147
2014-08-21,510.61,534.89,510.6,517.47,18019.551525270323
2014-08-22,518.24,525.0,503.7,514.13,11590.703154170136
2014-08-23,514.42,515.58,491.52,499.5,10062.029922570255
2014-08-24,498.85,517.7,495.71,510.82,5627.409321540084
2014-08-25,511.41,511.41,497.55,501.76,7322.070821760206
2014-08-26,501.49,517.47,497.75,513.34,11257.165410340109
2014-08-27,512.3,522.8,508.1,508.35,7706.77971858018
2014-08-28,508.3,514.77,503.86,505.87,5016.915552450039
2014-08-29,505.87,513.99,498.8,508.52,5130.93451282003
2014-08-30,508.34,508.37,495.5,499.15,4190.936544470061
2014-08-31,499.08,500.27,471.65,477.81,15267.839238019851
2014-09-01,477.84,484.9,471.01,472.6,8211.923714530149
2014-09-02,472.97,484.0,468.82,475.45,10046.214896580039
2014-09-03,475.46,479.9,472.99,474.14,3382.1989270201852
2014-09-04,474.14,497.24,473.1,489.68,10077.533242550231
2014-09-05,489.69,491.42,478.1,481.9,5171.021304710129
2014-09-06,480.62,486.9,480.1,482.61,1895.7597861400093
2014-09-07,483.08,487.1,479.88,479.88,2079.1993925500087
2014-09-08,479.88,480.9,464.22,471.1,15855.872246769773
2014-09-09,471.16,479.7,463.0,473.06,9376.832536709957
2014-09-10,473.09,489.99,472.0,478.12,8880.867614759829
2014-09-11,478.1,480.6,472.2,477.38,5113.283397689954
2014-09-12,477.04,477.98,467.0,474.37,3458.588729140029
2014-09-13,474.34,483.93,472.86,478.69,7980.7910349898375
2014-09-14,478.69,481.56,475.33,476.5,3122.526205080011
2014-09-15,477.12,480.3,474.77,474.77,5564.197434660069
2014-09-16,474.77,475.5,462.11,466.5,5830.415792810072
2014-09-17,466.65,467.75,451.6,458.3,10015.799231040108
2014-09-18,457.8,458.3,408.8,424.99,40114.67987466815
2014-09-19,425.0,431.92,381.5,393.3,33491.47558691146
2014-09-20,392.99,426.3,385.5,408.4,30699.1039406302
2014-09-21,408.4,414.14,392.23,399.21,19190.66947155057
2014-09-22,400.03,411.2,397.67,404.99,9473.627875080198
2014-09-23,404.23,447.11,392.15,438.65,38518.705129538444
2014-09-24,438.01,440.28,422.0,424.51,14395.159061070884
2014-09-25,424.51,426.97,402.33,409.86,15002.506678830954
2014-09-26,409.67,415.0,396.2,404.01,10998.801576850728
2014-09-27,404.03,409.04,393.2,399.8,6922.753288250201
2014-09-28,399.8,402.9,365.0,376.7,19564.430288749725
2014-09-29,375.93,386.56,368.0,373.64,21469.539343469925
2014-09-30,373.64,398.7,370.0,387.0,16885.431038890376
2014-10-01,386.93,391.18,377.0,383.63,10108.815781930307
2014-10-02,382.72,385.52,367.8,371.39,11897.925486790347
2014-10-03,371.39,376.86,355.0,359.74,21055.64046413924
2014-10-04,358.93,367.05,321.5,328.25,38757.310637168404
2014-10-05,327.36,346.69,275.0,319.9,84131.20524165903
2014-10-06,319.9,346.89,301.0,327.56,56244.01392198671
2014-10-07,327.59,340.0,317.0,335.97,28419.290633538098
2014-10-08,335.97,354.87,323.85,352.9,33148.54384166785
2014-10-09,353.0,387.13,347.14,364.0,58819.78262065117
2014-10-10,363.98,379.74,351.15,359.1,31262.090434579593
2014-10-11,359.1,368.5,351.0,360.66,16673.900983770156
2014-10-12,361.01,382.46,351.86,378.05,20912.232869699706
2014-10-13,378.05,399.89,368.24,391.2,42724.22135111011
2014-10-14,391.5,414.42,391.5,399.0,47243.10056507901
2014-10-15,399.0,402.68,384.7,394.2,29541.518869869353
2014-10-16,394.2,400.0,370.21,381.6,30085.072724018977
2014-10-17,381.55,386.8,372.0,382.48,13829.041443230228
2014-10-18,381.24,396.0,376.4,390.9,12031.413808260162
2014-10-19,390.92,394.5,383.5,388.02,5349.685441540073
2014-10-20,388.08,388.25,370.2,380.55,19178.165399470206
2014-10-21,380.86,394.0,376.66,384.0,16265.560401390407
2014-10-22,384.01,386.7,377.25,378.8,10618.533326600149
2014-10-23,378.79,383.6,355.0,357.87,34871.120501789745
2014-10-24,357.87,363.1,351.5,356.58,16557.429801750306
2014-10-25,356.58,358.88,337.65,344.62,28960.252261229827
2014-10-26,344.65,359.9,340.2,353.01,16080.902820280433
2014-10-27,353.07,359.47,346.44,349.01,15239.164355260476
2014-10-28,349.51,355.44,347.44,352.7,5062.407644340086
2014-10-29,352.71,353.78,332.0,333.58,26472.224862050072
2014-10-30,333.5,351.0,331.0,345.08,56553.95048522882
2014-10-31,345.08,347.99,332.14,336.82,19727.111557280292
2014-11-01,336.72,339.0,315.54,325.9,24974.994092680055
2014-11-02,325.9,329.55,317.7,323.82,10099.461131730424
2014-11-03,323.8,334.14,323.8,325.0,15218.510549510154
2014-11-04,324.83,331.28,321.0,329.66,18823.36977493035
2014-11-05,329.75,342.54,329.75,338.62,26963.249642420553
2014-11-06,338.62,354.32,336.32,350.48,24873.445797810306
2014-11-07,350.49,354.0,338.1,341.84,18854.393887979935
2014-11-08,342.04,348.3,341.0,345.0,7334.531869320103
2014-11-09,345.01,364.12,343.41,362.61,37906.63803110001
2014-11-10,362.6,374.26,356.33,366.07,33065.336569240295
2014-11-11,366.17,371.45,360.74,367.65,9279.616722179995
2014-11-12,367.66,436.0,367.59,433.56,103874.42856319548
2014-11-13,432.0,475.0,381.56,417.65,144950.77991595498
2014-11-14,417.65,425.67,382.22,399.99,59088.79944608901
2014-11-15,400.0,410.1,368.0,375.34,43985.64143381895
2014-11-16,375.37,399.9,372.5,391.65,24666.25625622046
2014-11-17,391.8,413.48,373.0,387.5,47132.74268130731
2014-11-18,387.5,393.0,366.46,372.85,37172.752387999804
2014-11-19,372.89,386.0,368.55,375.26,17154.964966180472
2014-11-20,376.73,379.5,352.01,356.77,21885.51007140947
2014-11-21,356.59,357.39,340.0,350.46,36251.47466181837
2014-11-22,350.11,365.3,349.1,352.81,15563.571330210358
2014-11-23,352.44,372.28,351.5,368.25,14133.607687220241
2014-11-24,368.0,391.92,363.62,376.05,42068.51018313932
2014-11-25,376.06,396.87,375.08,377.02,27192.892779440255
2014-11-26,377.0,379.26,365.22,369.99,21003.08260888053
2014-11-27,370.0,375.0,368.15,370.0,7049.5336217701515
2014-11-28,369.99,387.5,355.51,377.43,30530.313167318352
2014-11-29,377.79,390.0,371.0,376.28,20412.50570912027
2014-11-30,376.07,385.59,373.7,379.89,14311.374546618474
2014-12-01,379.67,386.5,377.3,382.0,11947.41516531072
2014-12-02,382.0,387.99,379.08,384.5,11192.7890283902
2014-12-03,384.67,386.3,372.64,376.0,14324.210721080322
2014-12-04,376.24,380.33,367.8,370.99,13242.281198050205
2014-12-05,370.74,382.51,366.1,378.18,17780.49288202007
2014-12-06,378.3,381.19,370.11,376.69,9095.077823770165
2014-12-07,376.59,379.8,373.01,376.02,4911.272979980007
2014-12-08,376.29,378.34,362.11,362.11,18445.056077020006
2014-12-09,362.1,363.91,343.0,351.99,35819.34212903897
2014-12-10,352.0,352.5,345.0,345.08,12333.090576300157
2014-12-11,345.12,362.99,335.7,348.53,34756.88739450903
2014-12-12,348.06,354.9,346.11,352.29,11747.111054330104
2014-12-13,352.49,352.49,344.11,346.56,10150.790796680078
2014-12-14,346.56,358.0,345.04,353.65,9209.648275440231
2014-12-15,353.7,354.6,345.45,346.01,11205.540230630173
2014-12-16,346.34,346.93,325.1,325.1,31193.948885729547
2014-12-17,325.13,335.0,314.21,318.86,37507.49262570921
2014-12-18,319.5,325.0,302.32,311.77,48437.46324856896
2014-12-19,311.76,319.97,305.6,318.47,23129.508104159137
2014-12-20,318.47,330.0,315.3,329.66,20230.002275809715
2014-12-21,329.69,329.73,316.85,320.79,15844.33148538039
2014-12-22,321.19,336.85,319.64,332.63,20417.863025660114
2014-12-23,332.41,337.79,330.0,335.7,11857.415248550273
2014-12-24,335.69,335.93,320.0,322.61,13880.724854990272
2014-12-25,322.62,323.4,315.5,318.5,7461.244197850106
2014-12-26,318.49,332.4,316.17,327.2,14115.504081750149
2014-12-27,327.79,330.6,310.0,315.89,17451.10034649007
2014-12-28,315.9,319.79,310.08,316.94,9755.018790160086
2014-12-29,316.96,320.5,312.51,312.64,8180.847942420076
2014-12-30,312.86,315.93,307.1,310.8,10131.579843701316
2014-12-31,310.81,322.79,309.39,322.3,11799.342694060204
2015-01-01,322.31,322.9,313.81,314.96,5178.767546510055
2015-01-02,314.54,316.74,313.28,315.81,3834.5440082900136
2015-01-03,315.8,315.99,277.5,279.3,47448.896098659774
2015-01-04,279.3,288.74,255.03,264.19,81205.72689818848
2015-01-05,264.04,280.44,263.75,274.84,50869.734678000066
2015-01-06,274.85,291.94,272.1,288.43,36115.59028904914
2015-01-07,288.36,303.33,284.0,297.99,31046.894169069434
2015-01-08,297.89,298.47,282.01,283.21,32664.981656278458
2015-01-09,283.99,297.32,280.4,290.51,28829.158753548847
2015-01-10,290.58,292.1,275.0,276.03,25031.95462854897
2015-01-11,276.01,282.86,265.83,267.27,22815.02462214967
2015-01-12,267.54,274.44,266.24,268.75,21418.479958429914
2015-01-13,268.6,269.66,219.0,228.07,150459.10194833108
2015-01-14,228.49,228.49,166.45,182.0,269565.29979511973
2015-01-15,181.0,230.74,179.05,209.81,184371.65353224138
2015-01-16,209.81,223.1,197.72,208.5,80331.4651895499
2015-01-17,208.52,214.0,192.2,201.24,48913.36512219965
2015-01-18,200.31,222.0,194.0,211.03,65568.72956004934
2015-01-19,210.98,219.95,207.0,216.2,32438.305494009062
2015-01-20,216.14,219.25,203.7,212.11,52169.96449951887
2015-01-21,212.1,230.0,211.0,228.08,57794.88598029053
2015-01-22,228.05,242.0,225.29,234.7,57343.01438333875
2015-01-23,234.7,236.98,225.13,233.12,40153.10221793815
2015-01-24,233.37,249.77,229.03,248.66,40097.042593949125
2015-01-25,248.94,259.39,245.0,254.73,54049.081403040575
2015-01-26,254.72,315.0,254.65,276.01,205992.02467918044
2015-01-27,276.01,280.37,250.0,265.09,81712.86714802106
2015-01-28,265.55,269.97,226.35,234.5,87045.98063215963
2015-01-29,234.49,239.33,220.0,233.01,60109.92091167972
2015-01-30,233.7,243.89,224.22,226.45,51257.891705949194
2015-01-31,226.47,234.03,213.1,215.8,48929.51091026965
2015-02-01,215.91,233.32,211.02,226.92,55663.95598381776
2015-02-02,226.86,247.5,222.5,238.99,52340.34350407923
2015-02-03,238.86,248.42,222.66,227.96,81380.30367240995
2015-02-04,227.81,233.0,220.23,227.8,44328.27883201949
2015-02-05,227.79,228.8,210.12,216.47,37869.95924451986
2015-02-06,216.43,225.88,215.0,222.65,35652.27922932948
2015-02-07,222.66,239.78,222.66,228.8,35471.83677372935
2015-02-08,228.8,232.9,221.1,223.85,26127.263547319413
2015-02-09,224.13,225.98,215.33,220.48,48175.34835692046
2015-02-10,220.48,223.88,214.0,220.87,29287.58484414857
2015-02-11,220.75,224.4,218.1,219.8,19279.645342390108
2015-02-12,219.8,223.2,217.8,222.39,19995.20975134001
2015-02-13,222.56,242.5,221.46,236.13,68319.49565944127
2015-02-14,235.8,261.3,235.51,257.0,80559.73017417082
2015-02-15,257.01,268.54,228.2,235.88,103145.29817953047
2015-02-16,235.34,243.65,228.62,233.5,47236.52233565056
2015-02-17,233.5,246.28,231.5,244.0,40898.785943849376
2015-02-18,243.82,244.99,231.01,236.26,39347.85942677046
2015-02-19,236.27,243.42,234.97,240.0,23847.93733587993
2015-02-20,240.2,248.98,238.95,244.5,31341.127210038554
2015-02-21,244.51,247.73,243.28,245.54,16187.366900330353
2015-02-22,245.53,247.78,232.1,236.5,33576.50106107948
2015-02-23,236.5,241.0,232.61,239.4,23852.27131740998
2015-02-24,239.33,240.99,236.7,239.73,16615.814560590126
2015-02-25,239.95,240.83,235.53,237.99,13529.62773046994
2015-02-26,237.98,238.33,233.62,236.93,18687.246865810048
2015-02-27,236.93,262.8,236.64,255.05,69855.1332943701
2015-02-28,255.06,257.4,251.25,255.7,17286.145573950154
2015-03-01,255.7,266.91,245.65,262.4,47597.424668190695
2015-03-02,262.47,279.61,258.98,277.41,67168.44049787991
2015-03-03,277.3,294.0,267.04,283.75,81226.39829686015
2015-03-04,283.8,285.99,267.0,273.33,71521.58776592951
2015-03-05,272.92,284.99,262.0,277.69,66108.88463391214
2015-03-06,277.69,279.75,268.8,273.36,40276.57196985037
2015-03-07,273.27,280.76,270.55,276.97,22856.94560365982
2015-03-08,276.98,278.68,271.61,275.59,13853.794890260098
2015-03-09,275.58,295.0,275.01,291.0,62908.377680121535
2015-03-10,291.04,303.96,289.03,292.62,67389.78219450002
2015-03-11,292.64,298.75,291.0,296.6,25811.47179038964
2015-03-12,296.52,298.8,291.04,295.55,27275.117559379472
2015-03-13,295.52,295.91,282.13,283.18,46670.67482155002
2015-03-14,283.18,287.6,281.36,282.6,23011.197460899893
2015-03-15,282.54,287.8,281.59,286.9,13427.56794899032
2015-03-16,286.71,295.2,286.45,291.22,22313.424618658897
2015-03-17,291.24,292.9,281.56,285.25,22235.369854520162
2015-03-18,285.11,285.25,248.0,257.21,89923.41572829925
2015-03-19,257.2,269.5,246.98,261.98,78451.53717571993
2015-03-20,261.7,267.0,259.36,262.19,16197.477967690093
2015-03-21,262.18,263.01,255.1,260.47,15082.649219000163
2015-03-22,260.6,270.8,259.74,268.82,18263.490755229977
2015-03-23,268.6,271.5,262.0,267.23,23532.384930219596
2015-03-24,267.31,268.4,241.39,246.0,64117.869871471376
2015-03-25,246.0,250.95,235.7,246.29,53254.53178151114
2015-03-26,246.29,255.0,244.5,249.33,33260.96841260913
2015-03-27,249.21,250.45,245.23,246.5,22731.111935799636
2015-03-28,246.5,255.96,246.49,252.95,17724.68773237022
2015-03-29,252.9,253.01,238.89,242.74,31825.768349268736
2015-03-30,242.9,250.98,236.24,247.93,30725.359919839062
2015-03-31,247.93,248.8,242.0,244.51,22340.601946700015
2015-04-01,244.56,248.71,239.21,246.93,23555.269575339462
2015-04-02,247.07,254.94,243.0,253.23,26215.54310422994
2015-04-03,253.33,256.49,250.31,254.24,28294.992817099588
2015-04-04,254.24,255.7,250.32,253.6,9458.996558880082
2015-04-05,253.7,261.25,251.55,260.5,23998.874494599957
2015-04-06,260.75,262.45,253.4,255.73,20821.287882050034
2015-04-07,255.62,257.9,253.01,253.7,10602.252119890058
2015-04-08,253.7,254.99,242.72,244.92,39627.091426250045
2015-04-09,244.94,246.79,236.5,243.58,22642.235553089664
2015-04-10,243.56,243.74,230.75,236.12,37332.556956169996
2015-04-11,236.12,240.58,233.72,236.86,17745.943558390147
2015-04-12,236.83,238.7,232.38,236.38,10100.95286180002
2015-04-13,236.21,237.7,220.14,224.9,47137.09401198017
2015-04-14,224.9,225.75,216.37,220.16,40768.8300318196
2015-04-15,220.1,224.75,219.01,223.98,24034.52460674001
2015-04-16,223.8,230.0,223.01,228.14,28949.227537569797
2015-04-17,228.23,228.98,219.58,222.4,27060.860746099916
2015-04-18,222.39,224.16,219.94,223.08,11898.008681010037
2015-04-19,223.23,227.0,222.1,222.16,17571.785468450107
2015-04-20,222.28,227.0,221.24,224.21,19932.04806584988
2015-04-21,224.21,236.99,224.16,236.96,31768.4230911101
2015-04-22,236.18,238.99,232.0,234.14,22065.58915187983
2015-04-23,234.35,237.22,233.0,236.01,8848.921208240048
2015-04-24,235.82,236.51,228.7,231.38,22481.38342875968
2015-04-25,231.21,232.7,225.35,226.01,13390.728758350093
2015-04-26,226.1,226.84,213.92,219.7,40909.656498319404
2015-04-27,219.73,232.49,218.24,226.91,35237.99532263983
2015-04-28,227.44,228.05,222.16,225.3,17189.697328670067
2015-04-29,225.3,227.8,222.66,225.23,12204.237091900035
2015-04-30,225.56,240.89,224.63,236.11,41361.85775564005
2015-05-01,236.18,239.25,231.26,231.78,17016.639858930033
2015-05-02,231.75,235.79,231.75,234.81,8932.200581869994
2015-05-03,234.76,243.73,233.75,240.57,19159.47837938006
2015-05-04,240.69,243.6,236.98,238.54,24658.093285310017
2015-05-05,238.68,239.49,231.05,235.87,26115.907707628732
2015-05-06,235.85,236.75,226.42,229.27,47524.99716568956
2015-05-07,229.04,239.79,227.81,237.3,27216.12711777937
2015-05-08,237.3,249.22,236.2,244.5,31065.29966056905
2015-05-09,244.52,249.21,240.1,242.54,19372.31104584986
2015-05-10,242.53,245.95,238.79,240.73,11933.406653510014
2015-05-11,240.8,245.49,238.5,242.46,15989.07724903009
2015-05-12,242.44,244.67,240.86,241.92,13639.32470388002
2015-05-13,242.01,245.0,234.22,235.7,27912.305639229882
2015-05-14,235.72,238.39,232.1,236.7,19130.363731680005
2015-05-15,236.7,239.0,233.88,237.3,9526.75229743002
2015-05-16,237.24,237.58,234.0,235.7,6100.362871390015
2015-05-17,235.85,238.24,235.6,236.15,4806.5601557400105
2015-05-18,236.25,237.25,229.0,232.82,14181.5302039301
2015-05-19,232.83,233.99,231.19,231.7,5868.661401370035
2015-05-20,231.56,235.24,231.56,234.24,11419.180367010047
2015-05-21,234.26,236.5,233.9,235.27,10508.63081480002
2015-05-22,235.25,241.83,234.59,240.97,22839.333697769962
2015-05-23,240.97,241.2,237.54,238.81,8514.038277379996
2015-05-24,238.86,242.98,238.52,240.96,7277.277084440009
2015-05-25,240.92,241.12,236.1,237.1,8684.72025188011
2015-05-26,237.1,238.5,235.26,237.36,8818.487223630069
2015-05-27,237.37,239.3,235.0,236.48,9190.040450760016
2015-05-28,236.75,237.5,235.85,236.86,5791.2187079000605
2015-05-29,236.83,237.16,235.02,236.52,6839.528843700132
2015-05-30,236.72,236.73,228.2,232.54,14770.990402600084
2015-05-31,232.35,232.69,227.0,228.7,11657.274491800103
2015-06-01,228.38,230.89,219.71,222.0,31722.403628330067
2015-06-02,222.01,226.0,220.97,224.68,16451.17196391997
2015-06-03,224.7,227.0,222.26,225.14,17205.46368926002
2015-06-04,225.14,225.77,222.64,223.24,11211.322435400063
2015-06-05,223.24,229.23,222.65,224.51,17603.334919230067
2015-06-06,224.7,228.0,223.9,225.66,6830.975983460006
2015-06-07,225.69,227.0,222.29,223.26,17255.895481479907
2015-06-08,223.29,230.63,223.25,228.76,28828.662382480034
2015-06-09,228.79,232.07,227.79,229.06,16389.23268951016
2015-06-10,229.06,229.97,227.48,228.6,10773.512622760145
2015-06-11,228.61,230.7,228.6,230.0,9540.223746160205
2015-06-12,229.99,231.34,229.11,229.55,9752.03407847004
2015-06-13,229.51,234.3,228.4,232.87,11058.627095090042
2015-06-14,232.86,235.44,232.51,233.54,8262.111096590063
2015-06-15,233.5,238.16,233.35,236.98,19153.661362609928
2015-06-16,236.97,254.0,236.0,252.17,50864.758323821385
2015-06-17,252.19,259.1,246.0,248.95,47507.56832004957
2015-06-18,248.96,253.7,243.0,249.51,27557.794017728993
2015-06-19,249.38,252.13,243.5,244.56,23929.355700239892
2015-06-20,244.56,245.9,240.0,245.38,23906.500214340213
2015-06-21,245.38,245.69,241.09,244.25,8170.861770020088
2015-06-22,244.25,247.99,243.5,246.67,18508.52655820019
2015-06-23,246.69,247.35,242.0,244.25,11550.643655440168
2015-06-24,244.19,244.19,239.0,239.8,15567.444066280133
2015-06-25,239.75,243.0,239.5,242.05,8703.176192500037
2015-06-26,242.15,243.9,240.61,243.29,10163.370705500007
2015-06-27,243.29,251.77,242.6,251.61,18134.806469989926
2015-06-28,251.6,252.06,247.25,248.71,12904.130852380094
2015-06-29,248.71,257.74,248.57,256.69,34766.031629739715
2015-06-30,256.7,269.0,253.05,263.07,47278.28915101996
2015-07-01,262.9,264.81,252.77,258.1,21543.00131961944
2015-07-02,258.08,262.61,253.0,254.52,17333.69829282001
2015-07-03,254.52,256.9,252.11,256.09,11646.455995540096
2015-07-04,256.12,262.64,253.57,260.58,9650.009147110062
2015-07-05,260.57,275.88,258.0,271.96,47847.85650460032
2015-07-06,271.82,278.69,267.33,269.23,56663.3721803999
2015-07-07,269.24,271.5,262.61,265.72,22261.54092506998
2015-07-08,265.78,274.11,263.0,270.52,35178.24762291025
2015-07-09,270.49,274.0,266.22,269.23,24012.137251439042
2015-07-10,269.22,296.1,268.58,285.36,89653.52305406412
2015-07-11,285.35,301.49,283.46,293.18,39246.40431142952
2015-07-12,293.19,316.23,291.81,311.15,60434.984018220086
2015-07-13,311.18,312.0,281.5,292.65,74185.04905933954
2015-07-14,292.6,297.25,286.0,286.83,23532.186159998575
2015-07-15,286.87,294.44,283.51,285.42,21724.733369890102
2015-07-16,285.42,295.0,275.21,278.94,52862.423272790096
2015-07-17,278.93,281.55,272.0,279.82,25360.43591806015
2015-07-18,279.52,283.33,276.12,277.25,15393.905198210057
2015-07-19,277.25,279.18,274.69,275.04,8015.116445910095
2015-07-20,275.04,280.5,273.5,280.2,12344.241550540044
2015-07-21,280.2,282.1,275.09,275.55,13041.150582520073
2015-07-22,275.55,278.39,274.5,277.99,10965.624960059999
2015-07-23,277.88,278.44,275.56,276.51,5434.124773480029
2015-07-24,276.48,289.93,276.02,288.6,24289.517135709746
2015-07-25,288.58,292.35,286.39,289.37,11608.530055539837
2015-07-26,289.36,294.57,288.12,293.01,9326.277816540196
2015-07-27,293.0,298.74,286.0,294.84,25470.112077449066
2015-07-28,294.73,298.93,293.61,295.23,14363.192703519951
2015-07-29,295.24,295.68,286.02,289.92,15838.214410380182
2015-07-30,289.92,291.0,284.01,288.21,12138.697133409993
2015-07-31,288.02,289.85,281.0,284.45,14587.8217347302
2015-08-01,284.45,284.99,276.53,280.31,12322.367910250034
2015-08-02,280.31,283.44,276.26,282.44,11744.262928719965
2015-08-03,282.44,287.05,279.7,281.28,14793.628732140123
2015-08-04,281.28,285.94,281.28,285.47,11989.287824000141
2015-08-05,285.47,285.94,279.7,282.41,8849.632246700048
2015-08-06,282.58,282.58,278.0,279.08,8941.090098780094
2015-08-07,279.08,281.0,276.07,280.19,12711.18708131002
2015-08-08,280.04,280.32,260.62,261.34,36959.89705772951
2015-08-09,261.43,267.6,260.73,265.58,20867.962251439803
2015-08-10,265.69,267.72,262.17,265.1,10783.260243750194
2015-08-11,265.09,272.99,264.81,271.96,12654.873808700137
2015-08-12,271.97,273.75,265.8,267.09,16300.516077370432
2015-08-13,267.09,268.0,263.33,264.47,12871.17274446043
2015-08-14,264.47,268.97,262.13,266.09,13586.587360540125
2015-08-15,266.32,267.76,260.96,262.2,10398.48328344014
2015-08-16,262.04,262.9,256.5,259.9,27231.341181199587
2015-08-17,259.9,262.37,257.4,258.49,9940.919399620041
2015-08-18,258.5,258.5,162.0,214.0,88032.39934147075
2015-08-19,214.09,255.08,198.0,226.32,78315.06980800962
2015-08-20,226.27,237.94,226.27,235.54,26308.870332289764
2015-08-21,235.55,236.43,228.76,232.17,13064.183583590358
2015-08-22,232.46,234.71,221.77,230.27,20895.613416809767
2015-08-23,230.33,232.88,223.05,228.53,12119.38389326006
2015-08-24,228.1,228.69,207.62,210.5,53295.40793750034
2015-08-25,210.49,228.77,196.6,222.68,69277.66517373954
2015-08-26,222.68,232.38,220.1,226.12,23772.395953610114
2015-08-27,226.13,229.5,224.0,225.76,11742.600585420649
2015-08-28,225.66,238.9,220.11,231.83,27328.703368359187
2015-08-29,232.08,234.03,227.16,230.75,10072.007419020252
2015-08-30,230.9,233.96,225.2,229.99,8821.01196508001
2015-08-31,229.99,233.69,225.31,231.35,10923.583399070125
2015-09-01,231.06,232.39,226.55,228.24,9810.611827330114
2015-09-02,228.24,231.89,226.51,229.71,9011.856467250098
